1,26.33100,2019-05-01 16:07:29
绿仙唱歌dd死,38.48700,2019-05-01 16:30:35
194,7.79000,2019-05-01 16:31:14
Kksk,30.46800,2019-05-01 17:53:25
kksk,36.21400,2019-05-01 17:58:25
爱爱爱爱,13.31200,2019-05-01 17:58:02
kksk,89.56700,2019-05-01 18:01:40
听到入迷，忘记发弹幕,253.52600,2019-05-01 18:02:02
来啦！,11.78400,2019-05-01 18:05:37
啊啊啊啊啊啊啊阿绿,7.44500,2019-05-01 18:34:43
好听,87.69000,2019-05-01 18:36:01
耶,47.26400,2019-05-01 18:39:59
awsl,96.05000,2019-05-01 18:55:34
awsl,100.91200,2019-05-01 19:34:05
！,3.55900,2019-05-01 19:45:02
awsl,68.17600,2019-05-01 19:46:07
awsl,164.91800,2019-05-01 19:45:09
绿仙的眨眼，奥维丝丽,16.13100,2019-05-01 19:52:52
kksk,98.95100,2019-05-01 19:54:23
kksk,145.75100,2019-05-01 19:55:40
kksk,163.58300,2019-05-01 19:56:29
我喜欢绿仙,195.87700,2019-05-01 19:57:28
感谢感谢,253.52600,2019-05-01 19:59:55
！！！,19.81300,2019-05-01 20:16:58
好听,52.88400,2019-05-01 20:44:58
我死了我是谁我在哪,25.41000,2019-05-01 20:45:04
kksk,57.40400,2019-05-01 20:45:44
awsl,72.92400,2019-05-01 20:46:01
太好听了我哭泣,36.83600,2019-05-01 20:46:38
我来了,11.65500,2019-05-01 20:46:56
说鸽不鸽，亦是一种鸽,126.43500,2019-05-01 20:46:56
太好听了吧我哭,42.90800,2019-05-01 20:47:33
阿绿大好きです,153.57600,2019-05-01 21:02:55
先死为敬,40.68000,2019-05-01 21:52:51
太好听了吧我流泪了,43.48900,2019-05-01 22:43:06
好好听啊,75.02500,2019-05-01 23:49:15
绿仙仙仙仙！！！！！,67.58000,2019-05-02 00:40:26
阿绿喜欢你啊啊啊啊,11.49500,2019-05-02 01:01:53
kksk,205.57600,2019-05-02 01:16:36
kksk,121.05500,2019-05-02 02:05:20
太棒了呜呜呜呜欧,95.62200,2019-05-02 03:08:19
!!!,10.58300,2019-05-02 03:52:28
kksk,49.33300,2019-05-02 04:32:12
我来了,4.89400,2019-05-02 05:35:49
suki！！！！,105.97700,2019-05-02 05:37:30
kksk,62.38800,2019-05-02 06:02:36
顔が大きい,208.06800,2019-05-02 06:05:21
啊啊啊啊我来晚了！！,24.42400,2019-05-02 06:09:50
啊啊啊啊啊小虎牙太可爱了,41.89500,2019-05-02 09:05:09
最爱的人和最爱的歌，我哭了,11.99600,2019-05-02 09:39:04
awsl,22.15000,2019-05-02 22:49:15
kksk！！,99.29100,2019-05-02 22:50:42
全部skwwwwwww,99.97400,2019-05-02 22:50:50
kksk,128.56000,2019-05-02 22:51:25
kksk,92.29400,2019-05-02 22:50:29
kksk,164.82700,2019-05-02 22:52:14
太好听了5555,240.08800,2019-05-03 03:06:06
看成东方明珠 是不是没救了,25.31000,2019-05-03 03:44:56
好像记得这里歌词是啼哭少女来着?,167.61500,2019-05-03 09:57:33
awsl,55.99800,2019-05-03 14:47:31
awsl,26.28300,2019-05-03 15:55:14
awsl,96.59900,2019-05-04 05:34:00
绿仙绿仙绿仙,39.82500,2019-05-04 07:28:27
kksk,94.16400,2019-05-04 17:07:13
1,7.16100,2019-05-05 22:29:08
THE WORLD,231.19000,2019-05-06 14:36:48
umai!,121.59000,2019-05-07 03:14:35
kksk,98.57400,2019-05-07 03:14:12
另一位伙伴你好啊,20.86900,2019-05-08 17:49:57
死了,44.24800,2019-05-11 05:27:38
awsl,49.41000,2019-05-11 05:27:43
药指就是无名指,133.82600,2019-05-15 04:36:14
awsl,8.41100,2019-05-15 21:45:20
KKSK,168.97100,2019-05-16 10:54:07
kksk,169.93900,2019-05-19 06:26:17
kksk,39.42300,2019-05-21 22:00:50
这是什么帝国神仙awsl,63.70100,2019-05-22 16:23:53
888888888,248.47100,2019-05-25 21:08:43
