["0.2","0.6","1-1","2.2","　 女 　 系","0",0,"0.2","0.6",500,0,1,"SimHei",true],127.40800,2019-02-12 12:36:55
["0.46","0.68","1-1","0.5","呐","0",0,"0.46","0.68",500,0,1,"SimHei",true],131.06900,2019-02-12 12:40:05
["0.7","0.17","1-1","0.8","叮","0",0,"0.7","0.17",500,0,1,"SimHei",true],131.43200,2019-02-12 12:40:44
["0.7","0.43","1-1","0.8","叮","0",0,"0.7","0.43",500,0,1,"SimHei",true],131.81100,2019-02-12 12:41:03
["0.7","0.68","1-1","0.8","当","0",0,"0.7","0.68",500,0,1,"SimHei",true],132.13900,2019-02-12 12:41:18
["0.27","0.55","1-1","1.6","来吧　起舞吧 ","0",0,"0.27","0.55",500,0,1,"SimHei",true],132.65300,2019-02-12 12:42:33
["0.24","0.55","1-1","1.6","　　　跳","0",0,"0.24","0.55",500,0,1,"SimHei",true],134.57200,2019-02-12 12:43:51
["0.24","0.55","1-1","1.6","熟练地　动起来","0",0,"0.24","0.55",500,0,1,"SimHei",true],134.57200,2019-02-12 12:43:39
["0.2","0.51","1-1","0.8","嚯 撒 ","0",0,"0.2","0.51",500,0,1,"SimHei",true],136.64200,2019-02-12 12:45:17
["0.58","0.35","1-1","0.8","诶 撒","0",0,"0.58","0.35",500,0,1,"SimHei",true],136.20400,2019-02-12 12:44:43
["0.18","0.55","1-1","2","　　　　　　　害羞　　","0",0,"0.18","0.55",500,0,1,"SimHei",true],137.88100,2019-02-12 12:47:16
["0.18","0.55","1-1","2","自卑感　看吧很　　吧","0",0,"0.18","0.55",500,0,1,"SimHei",true],137.88100,2019-02-12 12:46:53
["0.3","0.6","1-1","2","　　　人生","0",0,"0.3","0.6",500,0,1,"SimHei",true],140.62100,2019-02-12 12:49:37
["0.3","0.6","1-1","2","那也是　　啊","0",0,"0.3","0.6",500,0,1,"SimHei",true],140.62100,2019-02-12 12:49:17
["0.45","0.66","1-1","0.5","呐","0",0,"0.45","0.66",500,0,1,"SimHei",true],143.85400,2019-02-12 12:51:01
["0.45","0.16","1-1","2","悔","0",0,"0.45","0.16",500,0,1,"SimHei",true],144.28500,2019-02-12 12:52:59
["0.28","0.09","1-1","2","后","0",0,"0.28","0.09",500,0,1,"SimHei",true],144.28500,2019-02-12 12:52:28
["0.03","0.65","1-1","1.5","到底","0",0,"0.03","0.65",500,0,1,"SimHei",true],145.48000,2019-02-12 12:53:44
["0.19","0.71","1-1","1.5","在","0",0,"0.19","0.71",500,0,1,"SimHei",true],145.48000,2019-02-12 12:54:12
["0.44","0.79","1-1","1.5","呢","0",0,"0.44","0.79",500,0,1,"SimHei",true],145.48000,2019-02-12 12:55:04
["0.28","0.74","1-1","1.5","哪儿","0",0,"0.28","0.74",500,0,1,"SimHei",true],145.48000,2019-02-12 12:54:35
["0.41","0.01","1-1","2","脚","0",0,"0.41","0.01",500,0,1,"SimHei",true],147.43200,2019-02-12 12:55:57
["0.51","0.07","1-1","2","尖","0",0,"0.51","0.07",500,0,1,"SimHei",true],147.43200,2019-02-12 12:56:21
["0.68","0.07","1-1","2","地","0",0,"0.68","0.07",500,0,1,"SimHei",true],147.43200,2019-02-12 12:57:17
["0.75","0.1","1-1","2","旋转","0",0,"0.75","0.1",500,0,1,"SimHei",true],147.43200,2019-02-12 12:57:43
