lei了lei了,24.29900,2018-12-10 20:02:09
夸冰糖！,13.17900,2018-12-10 20:02:30
冠位刺客,25.64100,2018-12-10 20:01:40
王负舰！！！,29.02500,2018-12-10 20:01:50
治好颈椎病,77.48100,2018-12-10 20:03:11
莫名燃,131.78300,2018-12-10 20:03:33
不不冠位刺客你勇气第一,90.20000,2018-12-10 20:03:40
政哥好皮啊,74.80000,2018-12-10 20:03:41
2233,169.65000,2018-12-10 20:04:20
这个场景好棒,116.86200,2018-12-10 20:04:25
哈哈哈哈哈绕柱而行,162.28600,2018-12-10 20:05:33
这个绕柱我给满分,163.02200,2018-12-10 20:05:53
神仙啊,33.22300,2018-12-10 20:06:16
王座前蹦迪,2.43800,2018-12-10 20:06:54
优秀,24.44300,2018-12-10 20:06:04
太子丹：我当初怎么就看上了这么个深井冰,37.66400,2018-12-10 20:10:28
你们不要再打了啊！,10.70600,2018-12-10 20:14:08
kksk,48.18200,2018-12-10 20:14:26
来了来了~,10.60900,2018-12-10 20:14:52
笑死了,60.08100,2018-12-10 20:17:55
66666666666666,67.39800,2018-12-10 20:21:29
冰糖nb！,24.18900,2018-12-10 20:22:33
你们不要再打了,9.00000,2018-12-10 20:26:54
233333,11.86100,2018-12-10 20:28:10
政哥哥好皮,103.80000,2018-12-10 20:29:04
前几个刺客一定是斗舞输了(๑ŐдŐ)b,2.86300,2018-12-10 20:30:58
假装自己不知道歌词,18.85800,2018-12-10 20:32:13
233333,165.29000,2018-12-10 20:34:47
要打去练舞室打！,7.08200,2018-12-10 20:34:31
王负舰！王负舰！,167.16700,2018-12-10 20:35:47
哈哈哈哈哈哈哈哈哈,105.00900,2018-12-10 20:36:00
第一个看完，留名！！,213.93300,2018-12-10 20:37:28
66666,204.65000,2018-12-10 20:37:40
王负舰！王负舰！王负舰！,163.19200,2018-12-10 20:38:57
王负舰！,114.77400,2018-12-10 20:41:00
暂停成功,107.34200,2018-12-10 20:42:51
暂停成功,红色,153.01800,2018-12-10 20:45:21
掏出了匕首！,201.59400,2018-12-10 20:47:44
你们不要再打了,160.01900,2018-12-10 20:49:26
王负舰！王负舰！！,18.06900,2018-12-10 20:54:57
冰糖的mmd越来越有趣了，加油！就是感觉镜头切换有点突然，有时会๑_๑,221.09800,2018-12-10 20:58:00
你们不要再打了,21.78900,2018-12-10 20:59:58
你们不要在打了阿,22.79900,2018-12-10 20:59:40
你们不要再打了,23.12200,2018-12-10 21:05:16
政荆一生推,151.09400,2018-12-10 21:06:46
看完留名，表白冰糖小姐姐,220.73100,2018-12-10 21:21:02
啊 是政轲糖 wsl！,0.44100,2018-12-10 21:50:03
承包政哥哥!,52.63800,2018-12-10 21:56:06
政哥哥好可爱 哈哈哈哈,66.38700,2018-12-10 22:11:07
冰糖nb,214.55000,2018-12-10 22:19:49
王负舰,171.27100,2018-12-10 22:24:19
你们不要再打了,28.32800,2018-12-10 22:40:59
两人都好可爱,67.46100,2018-12-10 22:41:38
两人都好可爱hhhhh,67.46100,2018-12-10 22:41:48
荆轲小表情hhh,104.60300,2018-12-10 22:42:52
23333,76.14100,2018-12-10 22:51:17
都好可爱啊,209.29200,2018-12-10 23:01:01
要打去练舞室去打,151.82400,2018-12-10 23:03:41
\王负舰/\王负舰/\王负舰/\王负舰/,115.48000,2018-12-10 23:08:41
你们不要再打了,150.46200,2018-12-10 23:13:12
这到底是打架还是跳舞,100.32200,2018-12-10 23:28:07
王负舰!王负舰!,110.98400,2018-12-10 23:28:12
简直相爱相杀,120.46200,2018-12-10 23:35:22
hhhhhhh,82.08800,2018-12-10 23:34:44
hhhhhhhhhhhhh,168.61600,2018-12-10 23:36:10
hhhhhhhhhhhhhhhhh,150.80500,2018-12-10 23:35:53
这个表情好有意思,127.93900,2018-12-10 23:37:41
这个笑声犯规了！！,49.70100,2018-12-10 23:45:00
是可爱的犯规呜呜呜(┯_┯),93.58300,2018-12-10 23:49:30
你们在满地珠子的地上跳舞不滑倒怎么做到的啊,112.13100,2018-12-10 23:51:32
今晚？！！,161.37100,2018-12-10 23:52:30
233333,0.51100,2018-12-10 23:57:53
欧尼桑嘛？,50.53100,2018-12-10 23:58:10
23333,220.86300,2018-12-10 23:57:45
政哥哥太可爱了,50.26100,2018-12-11 00:25:01
bgm 孩子气的战争,95.75200,2018-12-11 00:30:45
真实孩子气,22.38600,2018-12-11 00:37:52
你们不要再打了！！,13.48000,2018-12-11 00:39:31
那么荆轲我承包惹！！她真可爱她真迷人,59.61900,2018-12-11 00:45:43
111,6.42000,2018-12-11 01:12:56
双击暗杀郑哥哥,212.57100,2018-12-11 01:17:29
2333,174.01700,2018-12-11 01:24:16
求众大臣视角,1.32000,2018-12-11 01:25:42
↓此处缺一根巴巴托斯↓,144.65900,2018-12-11 01:26:33
草哈哈哈哈哈哈哈,163.73900,2018-12-11 01:26:57
↓魔神柱x,162.10400,2018-12-11 01:27:13
按F刺杀,216.65200,2018-12-11 01:29:51
我吃这对了。。,13.35100,2018-12-11 01:37:51
转头一刀,23.60100,2018-12-11 01:40:45
字幕好评！,37.97300,2018-12-11 01:44:32
欺负我不懂日语,22.64600,2018-12-11 01:45:00
出现了！柱子！,164.79400,2018-12-11 01:46:47
啊啊啊啊啊政哥哥真的太棒了！,72.63600,2018-12-11 01:55:48
秦王绕柱走,25.97600,2018-12-11 02:07:33
别追了，你们这样是刺不死人的!,21.29900,2018-12-11 02:11:22
你们不要再打了,6.64000,2018-12-11 02:30:31
啊！我爱政哥哥！,77.44200,2018-12-11 02:30:32
暴躁刺客和骚断腿的王,68.76000,2018-12-11 02:33:06
这是替身攻击！,39.06000,2018-12-11 02:34:56
夏无且：药箱警告,12.99900,2018-12-11 02:41:38
好萌啊我的政。,154.06200,2018-12-11 02:44:52
哈哈哈哈哈哈,166.35000,2018-12-11 02:47:50
魔鬼,19.04200,2018-12-11 02:47:01
hhhhhhhh,170.49800,2018-12-11 02:49:26
你们不要再打啦hhh,149.18400,2018-12-11 02:52:15
群臣以手共搏之,5.21900,2018-12-11 02:55:50
请不要消费过世魔神柱,145.75600,2018-12-11 03:03:14
你们不要再打了,14.29100,2018-12-11 03:10:14
BGM由高渐离友情提供x,2.75200,2018-12-11 03:11:54
王负舰,138.74400,2018-12-11 03:24:38
秀,210.59000,2018-12-11 03:27:50
吹爆！,134.38400,2018-12-11 03:29:20
冠位刺客,33.99400,2018-12-11 03:46:22
都太可爱了吧,135.22000,2018-12-11 03:58:01
等等，嬴政是妹妹？,68.82900,2018-12-11 04:04:13
bgm孩子气战争,29.27200,2018-12-11 04:10:26
大臣们表示：陛下压力太大了,25.74000,2018-12-11 04:35:14
这么饶住？,214.59900,2018-12-11 04:36:15
bgm孩子气的战争。,11.72000,2018-12-11 04:46:46
来晚了,7.70100,2018-12-11 04:56:40
up主是魔鬼吗,31.92000,2018-12-11 05:07:23
荆轲刺秦王,156.80100,2018-12-11 05:13:53
6666666666,81.16300,2018-12-11 05:14:12
蜜汁绕柱,174.25000,2018-12-11 05:14:41
你们不要打啦,9.63900,2018-12-11 05:16:32
你好骚啊,55.90200,2018-12-11 05:18:54
你们不要在打了！,63.69200,2018-12-11 05:22:37
6666,70.82000,2018-12-11 05:22:41
哈！哈！哈！,53.73100,2018-12-11 05:24:30
我总觉得那把刀老在刺她自己2333,107.76900,2018-12-11 05:24:36
哈哈哈哈哈,170.53800,2018-12-11 05:25:39
默契感十足,114.75800,2018-12-11 05:29:18
你们不要再打啦——,105.70100,2018-12-11 05:33:12
最后，皇帝和刺客快乐幸(性)福的生活在了一起,23.10400,2018-12-11 05:38:32
???,8.53600,2018-12-11 05:44:13
夏无且:住手，你们不要再打了,78.94100,2018-12-11 05:45:08
夏无且:住手，你们不要再打了,65.28300,2018-12-11 05:44:50
你们不要打了,15.08900,2018-12-11 05:57:09
政哥哥真实该死的甜美啊！,53.82100,2018-12-11 06:04:16
是个人的荆轲,29.21200,2018-12-11 06:11:13
你们在一起吧,138.33800,2018-12-11 06:15:18
??????,9.36700,2018-12-11 06:23:38
6666666,209.86300,2018-12-11 06:27:53
荆轲的表情！awsl,217.64100,2018-12-11 06:29:22
二人转（滑稽）,169.00000,2018-12-11 06:42:01
王赴舰,144.33900,2018-12-11 06:46:22
王赴舰，王赴舰！,165.30100,2018-12-11 06:47:11
6666,133.28100,2018-12-11 06:49:52
今天我们都是政荆人,158.16800,2018-12-11 06:57:03
就冲这个绕柱给个币...阿手滑投了两个呢,169.04500,2018-12-11 07:01:54
感谢冰糖大佬,214.95400,2018-12-11 07:02:49
在现场，我里面装的樊将军头都哭了,165.83100,2018-12-11 07:09:26
歌词好配,70.04500,2018-12-11 07:20:14
王赴舰！王赴舰！,7.37900,2018-12-11 07:24:52
太子丹：我不认识他们,67.10100,2018-12-11 07:33:48
